split,PMID,group,source,neg_kind,strata
val,38792097,neg,PMC,neg,neg_PMC
val,38809582,neg,PMC,neg,neg_PMC
val,38825008,pos,PMC,pos,pos_PMC
val,38835217,neg,PMC,neg,neg_PMC
val,38854150,neg,PMC,neg,neg_PMC
val,38861109,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,38880687,neg,MEDLINE,neg,neg_MEDLINE
val,38895383,neg,PMC,neg,neg_PMC
val,38902525,pos,PMC,pos,pos_PMC
val,38902964,neg,MEDLINE,neg,neg_MEDLINE
val,38914727,neg,PMC,neg,neg_PMC
val,38923615,neg,MEDLINE,neg,neg_MEDLINE
val,38959635,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,38960247,neg,MEDLINE,neg,neg_MEDLINE
val,38960380,neg,PMC,neg,neg_PMC
val,38967315,neg,MEDLINE,neg,neg_MEDLINE
val,3899080,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,38993068,neg,PMC,neg,neg_PMC
val,39031491,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39045899,neg,MEDLINE,neg,neg_MEDLINE
val,39047999,neg,MEDLINE,neg,neg_MEDLINE
val,39059496,pos,PMC,pos,pos_PMC
val,39067449,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39089542,pos,MEDLINE,pos,pos_MEDLINE
val,39099839,neg,PMC,neg,neg_PMC
val,39100322,neg,PMC,neg,neg_PMC
val,39100663,neg,PMC,neg,neg_PMC
val,39113426,far_neg,PMC,far_neg,far_neg_PMC
val,39134378,neg,MEDLINE,neg,neg_MEDLINE
val,39152526,neg,PMC,neg,neg_PMC
val,39191746,neg,PMC,neg,neg_PMC
val,39258548,pos,PMC,pos,pos_PMC
val,39281507,far_neg,PMC,far_neg,far_neg_PMC
val,39312134,neg,MEDLINE,neg,neg_MEDLINE
val,39312164,neg,MEDLINE,neg,neg_MEDLINE
val,39314365,neg,PMC,neg,neg_PMC
val,39326254,neg,MEDLINE,neg,neg_MEDLINE
val,39330083,neg,PMC,neg,neg_PMC
val,39345173,neg,MEDLINE,neg,neg_MEDLINE
val,39358423,pos,PMC,pos,pos_PMC
val,39422790,neg,MEDLINE,neg,neg_MEDLINE
val,39442701,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39459037,far_neg,PMC,far_neg,far_neg_PMC
val,39468601,far_neg,PMC,far_neg,far_neg_PMC
val,39486735,neg,MEDLINE,neg,neg_MEDLINE
val,39508132,neg,MEDLINE,neg,neg_MEDLINE
val,39517251,neg,PMC,neg,neg_PMC
val,39554422,neg,PMC,neg,neg_PMC
val,39565083,pos,PMC,pos,pos_PMC
val,39581089,neg,MEDLINE,neg,neg_MEDLINE
val,39596539,neg,PMC,neg,neg_PMC
val,39605121,neg,MEDLINE,neg,neg_MEDLINE
val,39644181,far_neg,PMC,far_neg,far_neg_PMC
val,39646120,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39655324,far_neg,PMC,far_neg,far_neg_PMC
val,39656191,neg,MEDLINE,neg,neg_MEDLINE
val,3966043,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39664570,neg,PMC,neg,neg_PMC
val,39674486,neg,MEDLINE,neg,neg_MEDLINE
val,39681792,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39779154,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39840882,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39853331,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,39871556,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,40002322,far_neg,PMC,far_neg,far_neg_PMC
val,40023741,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,4015763,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,40181950,far_neg,PMC,far_neg,far_neg_PMC
val,40214022,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,40214063,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,40229679,far_neg,PMC,far_neg,far_neg_PMC
val,40237785,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,40260937,pos,MEDLINE,pos,pos_MEDLINE
val,4040929,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,422942,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,4460076,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,4574942,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6085041,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6197258,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6207026,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6319628,pos,MEDLINE,pos,pos_MEDLINE
val,6354585,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6360035,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6388206,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6499942,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6527288,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,6854633,pos,MEDLINE,pos,pos_MEDLINE
val,7130000,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7291988,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7500383,pos,MEDLINE,pos,pos_MEDLINE
val,7520339,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7560458,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7649277,pos,MEDLINE,pos,pos_MEDLINE
val,7654214,pos,MEDLINE,pos,pos_MEDLINE
val,7738173,pos,MEDLINE,pos,pos_MEDLINE
val,7759874,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7780835,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7797568,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,7818844,pos,MEDLINE,pos,pos_MEDLINE
val,7882945,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,796922,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8026433,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8073283,pos,MEDLINE,pos,pos_MEDLINE
val,8098028,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8162535,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8175654,pos,MEDLINE,pos,pos_MEDLINE
val,8185958,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8303945,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8331026,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8355279,pos,MEDLINE,pos,pos_MEDLINE
val,8373889,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8610010,pos,MEDLINE,pos,pos_MEDLINE
val,8617752,pos,MEDLINE,pos,pos_MEDLINE
val,8681387,pos,MEDLINE,pos,pos_MEDLINE
val,8690762,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8692274,pos,MEDLINE,pos,pos_MEDLINE
val,8773216,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8841676,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8910366,pos,MEDLINE,pos,pos_MEDLINE
val,8910485,pos,MEDLINE,pos,pos_MEDLINE
val,8941715,pos,MEDLINE,pos,pos_MEDLINE
val,8974509,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8985689,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,8987831,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9016717,pos,MEDLINE,pos,pos_MEDLINE
val,9089808,pos,MEDLINE,pos,pos_MEDLINE
val,9115440,pos,MEDLINE,pos,pos_MEDLINE
val,9187648,pos,MEDLINE,pos,pos_MEDLINE
val,9204810,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9299339,pos,MEDLINE,pos,pos_MEDLINE
val,9311978,pos,MEDLINE,pos,pos_MEDLINE
val,9335426,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9384558,pos,MEDLINE,pos,pos_MEDLINE
val,9398523,pos,MEDLINE,pos,pos_MEDLINE
val,9450716,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9537339,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9547969,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9562556,pos,MEDLINE,pos,pos_MEDLINE
val,9582300,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9638956,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9649466,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9661028,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9739091,pos,MEDLINE,pos,pos_MEDLINE
val,9756504,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9790669,pos,MEDLINE,pos,pos_MEDLINE
val,9843211,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
val,9858784,pos,MEDLINE,pos,pos_MEDLINE
val,9894005,pos,MEDLINE,pos,pos_MEDLINE
val,9922153,pos,MEDLINE,pos,pos_MEDLINE
test,10160765,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10201398,pos,MEDLINE,pos,pos_MEDLINE
test,10208428,pos,MEDLINE,pos,pos_MEDLINE
test,10216320,pos,MEDLINE,pos,pos_MEDLINE
test,10231520,pos,MEDLINE,pos,pos_MEDLINE
test,10319446,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10329190,pos,MEDLINE,pos,pos_MEDLINE
test,10340796,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10360174,pos,MEDLINE,pos,pos_MEDLINE
test,10368269,pos,MEDLINE,pos,pos_MEDLINE
test,10386995,pos,MEDLINE,pos,pos_MEDLINE
test,10392629,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10398682,pos,MEDLINE,pos,pos_MEDLINE
test,10408117,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10417404,pos,MEDLINE,pos,pos_MEDLINE
test,10430890,pos,MEDLINE,pos,pos_MEDLINE
test,10481074,pos,MEDLINE,pos,pos_MEDLINE
test,10491088,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10518542,pos,MEDLINE,pos,pos_MEDLINE
test,10521963,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10526407,pos,MEDLINE,pos,pos_MEDLINE
test,10534610,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10535922,pos,MEDLINE,pos,pos_MEDLINE
test,10555148,pos,MEDLINE,pos,pos_MEDLINE
test,10565201,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10671930,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10673432,pos,MEDLINE,pos,pos_MEDLINE
test,10747011,pos,MEDLINE,pos,pos_MEDLINE
test,10761586,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10764596,pos,MEDLINE,pos,pos_MEDLINE
test,10805776,pos,MEDLINE,pos,pos_MEDLINE
test,10811102,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10814926,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10839544,pos,MEDLINE,pos,pos_MEDLINE
test,10855067,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,10856256,pos,MEDLINE,pos,pos_MEDLINE
test,10873833,pos,MEDLINE,pos,pos_MEDLINE
test,10913306,pos,MEDLINE,pos,pos_MEDLINE
test,10975528,pos,MEDLINE,pos,pos_MEDLINE
test,1100756,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11041850,pos,MEDLINE,pos,pos_MEDLINE
test,11049968,pos,MEDLINE,pos,pos_MEDLINE
test,11053545,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11063749,pos,MEDLINE,pos,pos_MEDLINE
test,11080166,pos,MEDLINE,pos,pos_MEDLINE
test,11087827,pos,MEDLINE,pos,pos_MEDLINE
test,11098404,pos,MEDLINE,pos,pos_MEDLINE
test,11121423,pos,MEDLINE,pos,pos_MEDLINE
test,11160276,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11328809,pos,MEDLINE,pos,pos_MEDLINE
test,11371188,pos,MEDLINE,pos,pos_MEDLINE
test,11371636,pos,MEDLINE,pos,pos_MEDLINE
test,11373620,pos,MEDLINE,pos,pos_MEDLINE
test,11438695,pos,MEDLINE,pos,pos_MEDLINE
test,11450139,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11514675,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11526233,pos,MEDLINE,pos,pos_MEDLINE
test,11531141,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11535617,pos,PMC,pos,pos_PMC
test,1157534,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11601975,pos,MEDLINE,pos,pos_MEDLINE
test,1160786,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11699486,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11733066,pos,MEDLINE,pos,pos_MEDLINE
test,11741114,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11787247,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11796721,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11809489,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11817307,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11828326,pos,MEDLINE,pos,pos_MEDLINE
test,11846551,pos,MEDLINE,pos,pos_MEDLINE
test,11862771,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11872665,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,11889129,pos,MEDLINE,pos,pos_MEDLINE
test,11902841,pos,MEDLINE,pos,pos_MEDLINE
test,11917013,pos,MEDLINE,pos,pos_MEDLINE
test,11955070,pos,MEDLINE,pos,pos_MEDLINE
test,11955433,pos,MEDLINE,pos,pos_MEDLINE
test,11959977,pos,MEDLINE,pos,pos_MEDLINE
test,12021447,pos,MEDLINE,pos,pos_MEDLINE
test,12027377,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12032547,pos,MEDLINE,pos,pos_MEDLINE
test,12050673,pos,MEDLINE,pos,pos_MEDLINE
test,12054823,pos,MEDLINE,pos,pos_MEDLINE
test,12061878,pos,MEDLINE,pos,pos_MEDLINE
test,12070333,pos,MEDLINE,pos,pos_MEDLINE
test,12078765,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12091103,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12176328,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12185246,pos,MEDLINE,pos,pos_MEDLINE
test,12193589,pos,MEDLINE,pos,pos_MEDLINE
test,12198141,pos,MEDLINE,pos,pos_MEDLINE
test,12206665,pos,MEDLINE,pos,pos_MEDLINE
test,12207020,pos,MEDLINE,pos,pos_MEDLINE
test,12217702,pos,MEDLINE,pos,pos_MEDLINE
test,12235156,pos,MEDLINE,pos,pos_MEDLINE
test,12297299,pos,MEDLINE,pos,pos_MEDLINE
test,12381320,pos,MEDLINE,pos,pos_MEDLINE
test,12392550,pos,MEDLINE,pos,pos_MEDLINE
test,12427031,pos,MEDLINE,pos,pos_MEDLINE
test,12427973,pos,MEDLINE,pos,pos_MEDLINE
test,12453420,pos,MEDLINE,pos,pos_MEDLINE
test,12515557,pos,MEDLINE,pos,pos_MEDLINE
test,12538870,pos,MEDLINE,pos,pos_MEDLINE
test,12595265,pos,MEDLINE,pos,pos_MEDLINE
test,12604785,pos,MEDLINE,pos,pos_MEDLINE
test,12643535,pos,MEDLINE,pos,pos_MEDLINE
test,12644649,pos,MEDLINE,pos,pos_MEDLINE
test,12672694,pos,MEDLINE,pos,pos_MEDLINE
test,12773536,pos,MEDLINE,pos,pos_MEDLINE
test,12782141,pos,MEDLINE,pos,pos_MEDLINE
test,12783876,pos,MEDLINE,pos,pos_MEDLINE
test,12815225,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12823963,pos,MEDLINE,pos,pos_MEDLINE
test,12840863,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,12859184,pos,MEDLINE,pos,pos_MEDLINE
test,12860121,pos,MEDLINE,pos,pos_MEDLINE
test,12939140,pos,MEDLINE,pos,pos_MEDLINE
test,12958590,pos,MEDLINE,pos,pos_MEDLINE
test,12963368,pos,MEDLINE,pos,pos_MEDLINE
test,12974404,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,1304339,pos,MEDLINE,pos,pos_MEDLINE
test,1394677,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,1403789,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,1416868,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14512630,pos,MEDLINE,pos,pos_MEDLINE
test,14522246,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14522975,pos,MEDLINE,pos,pos_MEDLINE
test,14534782,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14594808,pos,MEDLINE,pos,pos_MEDLINE
test,14607833,pos,MEDLINE,pos,pos_MEDLINE
test,14625282,pos,MEDLINE,pos,pos_MEDLINE
test,14653925,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14690597,pos,MEDLINE,pos,pos_MEDLINE
test,14717591,pos,MEDLINE,pos,pos_MEDLINE
test,14735171,far_neg,PMC,far_neg,far_neg_PMC
test,14769047,pos,MEDLINE,pos,pos_MEDLINE
test,1492256,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14961799,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14977524,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,14980206,pos,MEDLINE,pos,pos_MEDLINE
test,15006348,pos,MEDLINE,pos,pos_MEDLINE
test,15014442,pos,MEDLINE,pos,pos_MEDLINE
test,15022823,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15087549,pos,MEDLINE,pos,pos_MEDLINE
test,15163659,pos,MEDLINE,pos,pos_MEDLINE
test,15170335,pos,MEDLINE,pos,pos_MEDLINE
test,15242592,pos,PMC,pos,pos_PMC
test,15247256,pos,MEDLINE,pos,pos_MEDLINE
test,15260975,pos,MEDLINE,pos,pos_MEDLINE
test,15286659,pos,MEDLINE,pos,pos_MEDLINE
test,15321719,pos,MEDLINE,pos,pos_MEDLINE
test,15350214,pos,MEDLINE,pos,pos_MEDLINE
test,15356567,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15360944,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15373405,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15379538,pos,MEDLINE,pos,pos_MEDLINE
test,15448165,pos,MEDLINE,pos,pos_MEDLINE
test,15449943,pos,MEDLINE,pos,pos_MEDLINE
test,15465854,pos,MEDLINE,pos,pos_MEDLINE
test,15469844,pos,MEDLINE,pos,pos_MEDLINE
test,15491621,pos,MEDLINE,pos,pos_MEDLINE
test,15501466,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15501918,pos,MEDLINE,pos,pos_MEDLINE
test,15507492,pos,MEDLINE,pos,pos_MEDLINE
test,15530367,pos,MEDLINE,pos,pos_MEDLINE
test,15557330,pos,MEDLINE,pos,pos_MEDLINE
test,15560258,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15562204,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15570548,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15571721,pos,MEDLINE,pos,pos_MEDLINE
test,15591044,pos,MEDLINE,pos,pos_MEDLINE
test,15604293,pos,MEDLINE,pos,pos_MEDLINE
test,15609049,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15611040,pos,MEDLINE,pos,pos_MEDLINE
test,15629534,pos,MEDLINE,pos,pos_MEDLINE
test,15663936,pos,MEDLINE,pos,pos_MEDLINE
test,15665800,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15692043,pos,MEDLINE,pos,pos_MEDLINE
test,15721287,pos,MEDLINE,pos,pos_MEDLINE
test,15728581,pos,MEDLINE,pos,pos_MEDLINE
test,15769464,pos,MEDLINE,pos,pos_MEDLINE
test,15889513,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15941357,pos,PMC,pos,pos_PMC
test,15946040,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,15952786,pos,MEDLINE,pos,pos_MEDLINE
test,15998245,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16023669,pos,MEDLINE,pos,pos_MEDLINE
test,16040984,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16051705,pos,MEDLINE,pos,pos_MEDLINE
test,16076142,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16086945,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16115872,pos,MEDLINE,pos,pos_MEDLINE
test,16130399,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16141067,pos,MEDLINE,pos,pos_MEDLINE
test,1615345,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,1617468,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16211010,pos,MEDLINE,pos,pos_MEDLINE
test,16234232,pos,MEDLINE,pos,pos_MEDLINE
test,16311700,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16319061,pos,MEDLINE,pos,pos_MEDLINE
test,16341225,pos,MEDLINE,pos,pos_MEDLINE
test,16361428,pos,MEDLINE,pos,pos_MEDLINE
test,16364032,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16407174,pos,MEDLINE,pos,pos_MEDLINE
test,16424133,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,1644421,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16485489,far_neg,PMC,far_neg,far_neg_PMC
test,16495236,pos,MEDLINE,pos,pos_MEDLINE
test,16507569,pos,MEDLINE,pos,pos_MEDLINE
test,16532006,pos,MEDLINE,pos,pos_MEDLINE
test,16542639,pos,MEDLINE,pos,pos_MEDLINE
test,16563036,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16565295,pos,MEDLINE,pos,pos_MEDLINE
test,16569232,far_neg,PMC,far_neg,far_neg_PMC
test,16611575,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16778023,pos,MEDLINE,pos,pos_MEDLINE
test,16791456,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16793543,pos,MEDLINE,pos,pos_MEDLINE
test,16794575,pos,MEDLINE,pos,pos_MEDLINE
test,16830528,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16838875,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16879648,pos,PMC,pos,pos_PMC
test,16894932,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16897190,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16906136,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16935371,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16956824,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,16979660,pos,MEDLINE,pos,pos_MEDLINE
test,16981686,pos,MEDLINE,pos,pos_MEDLINE
test,17001643,pos,MEDLINE,pos,pos_MEDLINE
test,17002283,pos,MEDLINE,pos,pos_MEDLINE
test,17011575,pos,MEDLINE,pos,pos_MEDLINE
test,17046014,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17050532,pos,MEDLINE,pos,pos_MEDLINE
test,17107940,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17121853,pos,MEDLINE,pos,pos_MEDLINE
test,17170721,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17173931,pos,MEDLINE,pos,pos_MEDLINE
test,17176095,pos,MEDLINE,pos,pos_MEDLINE
test,17176117,pos,MEDLINE,pos,pos_MEDLINE
test,17229439,pos,MEDLINE,pos,pos_MEDLINE
test,17229691,pos,MEDLINE,pos,pos_MEDLINE
test,17259983,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17279777,pos,MEDLINE,pos,pos_MEDLINE
test,17292833,pos,MEDLINE,pos,pos_MEDLINE
test,17371874,pos,MEDLINE,pos,pos_MEDLINE
test,17384233,pos,MEDLINE,pos,pos_MEDLINE
test,17410169,pos,MEDLINE,pos,pos_MEDLINE
test,17412696,pos,MEDLINE,pos,pos_MEDLINE
test,17438265,pos,MEDLINE,pos,pos_MEDLINE
test,17473007,pos,MEDLINE,pos,pos_MEDLINE
test,17488046,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17488095,pos,MEDLINE,pos,pos_MEDLINE
test,17504807,pos,MEDLINE,pos,pos_MEDLINE
test,17505112,pos,MEDLINE,pos,pos_MEDLINE
test,17512409,pos,MEDLINE,pos,pos_MEDLINE
test,17522259,pos,MEDLINE,pos,pos_MEDLINE
test,17575938,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17576676,pos,PMC,pos,pos_PMC
test,17605441,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17618296,pos,MEDLINE,pos,pos_MEDLINE
test,17638702,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17640183,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17666528,pos,MEDLINE,pos,pos_MEDLINE
test,17700290,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,17766386,pos,MEDLINE,pos,pos_MEDLINE
test,17846429,pos,MEDLINE,pos,pos_MEDLINE
test,17916189,pos,MEDLINE,pos,pos_MEDLINE
test,17923697,pos,MEDLINE,pos,pos_MEDLINE
test,17924660,pos,MEDLINE,pos,pos_MEDLINE
test,18032669,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18093982,pos,MEDLINE,pos,pos_MEDLINE
test,1814733,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18160037,pos,MEDLINE,pos,pos_MEDLINE
test,18162019,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18175328,pos,MEDLINE,pos,pos_MEDLINE
test,18183453,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18184806,pos,MEDLINE,pos,pos_MEDLINE
test,18186468,pos,MEDLINE,pos,pos_MEDLINE
test,18298090,pos,MEDLINE,pos,pos_MEDLINE
test,18300250,pos,MEDLINE,pos,pos_MEDLINE
test,18313383,pos,MEDLINE,pos,pos_MEDLINE
test,18330888,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18420624,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18423203,pos,MEDLINE,pos,pos_MEDLINE
test,18453701,pos,MEDLINE,pos,pos_MEDLINE
test,18462684,pos,MEDLINE,pos,pos_MEDLINE
test,18488774,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18502763,pos,MEDLINE,pos,pos_MEDLINE
test,18537269,pos,MEDLINE,pos,pos_MEDLINE
test,1854147,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18550856,pos,MEDLINE,pos,pos_MEDLINE
test,18561946,pos,PMC,pos,pos_PMC
test,18566585,pos,MEDLINE,pos,pos_MEDLINE
test,18571199,pos,MEDLINE,pos,pos_MEDLINE
test,18571423,pos,PMC,pos,pos_PMC
test,18590740,pos,MEDLINE,pos,pos_MEDLINE
test,18598704,pos,MEDLINE,pos,pos_MEDLINE
test,18602404,pos,MEDLINE,pos,pos_MEDLINE
test,18621171,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
test,18630911,pos,MEDLINE,pos,pos_MEDLINE
test,18658220,pos,MEDLINE,pos,pos_MEDLINE
test,18684708,pos,MEDLINE,pos,pos_MEDLINE
test,18714089,pos,MEDLINE,pos,pos_MEDLINE
test,18753276,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
